VIN: 
MAKE: 
MODEL: 
SERIAL NUMBER: 
UNIT NUMBER: 
DISPLAY DATE CODE: 170620201245
DATE DOWNLOADED(DD/MM/YYYY): 17/6/2020
"ID","Time","Type","Priority","Data Page","Reserved","PDU-F","PDU-S","Source Address","PGN","Abbr","PID","Data Length","Byte 0","Byte 1","Byte 2","Byte 3","Byte 4","Byte 5","Byte 6","Byte 7"
"3494","1592375140.924922","29-bit","6","0","0","0xFF","0x05","0xE2","0xFF05","","0x18FF05E2","8",0xC2,0x0A,0x00,0x00,0xFF,0xFF,0xFF,0xFF
"3495","1592375140.946922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x85,0x00,0x00,0x00,0x00,0x00,0x00,0xFF
"3496","1592375140.946922","29-bit","6","0","0","0xFF","0x00","0xE2","0xFF00","","0x18FF00E2","8",0x7B,0x03,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3497","1592375140.946922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3498","1592375140.946922","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3499","1592375140.946922","29-bit","6","0","0","0xFF","0x01","0xE2","0xFF01","","0x18FF01E2","8",0xBD,0x01,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3500","1592375140.968922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3501","1592375140.968922","29-bit","6","0","0","0xFF","0x02","0xE2","0xFF02","","0x18FF02E2","8",0xB5,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3502","1592375140.968922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x13,0x63,0x00,0x00,0x00,0x00
"3503","1592375140.968922","29-bit","6","0","0","0xFF","0x04","0xE2","0xFF04","","0x18FF04E2","8",0xB3,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3504","1592375140.990922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3505","1592375140.990922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x84,0x00,0x00,0x00,0x00,0x07,0x00,0xFF
"3506","1592375140.990922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3507","1592375141.012922","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3508","1592375141.012922","29-bit","3","0","0","0xF0","0x29","0xC9","0xF029","","0x0CF029C9","8",0xCC,0x8C,0x7E,0xCC,0x4C,0x5F,0x00,0x00
"3509","1592375141.012922","29-bit","3","0","0","0xFF","0xC9","0xC9","0xFFC9","","0x0CFFC9C9","8",0x66,0x26,0x8C,0xFF,0xFF,0xFF,0x00,0x00
"3510","1592375141.012922","29-bit","3","0","0","0xFF","0x0F","0xC9","0xFF0F","","0x0CFF0FC9","8",0xB1,0xD6,0x41,0x01,0xFF,0xFF,0xFF,0xFF
"3511","1592375141.012922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3512","1592375141.012922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x16,0x63,0x00,0x00,0x00,0x00
"3513","1592375141.034922","29-bit","6","0","0","0xFF","0x03","0xE2","0xFF03","","0x18FF03E2","8",0x6D,0x02,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3514","1592375141.034922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3515","1592375141.034922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x85,0x00,0x00,0x00,0x00,0x00,0x00,0xFF
"3516","1592375141.034922","29-bit","6","0","0","0xFF","0x00","0xE2","0xFF00","","0x18FF00E2","8",0x7B,0x03,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3517","1592375141.056922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3518","1592375141.056922","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3519","1592375141.056922","29-bit","6","0","0","0xFF","0x01","0xE2","0xFF01","","0x18FF01E2","8",0xBD,0x01,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3520","1592375141.056922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3521","1592375141.056922","29-bit","6","0","0","0xFF","0x02","0xE2","0xFF02","","0x18FF02E2","8",0xB5,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3522","1592375141.078922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x18,0x63,0x00,0x00,0x00,0x00
"3523","1592375141.078922","29-bit","6","0","0","0xFF","0x04","0xE2","0xFF04","","0x18FF04E2","8",0xB3,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3524","1592375141.078922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3525","1592375141.100922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x84,0x00,0x00,0x00,0x00,0x07,0x00,0xFF
"3526","1592375141.100922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3527","1592375141.100922","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3528","1592375141.122922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3529","1592375141.122922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x15,0x63,0x00,0x00,0x00,0x00
"3530","1592375141.122922","29-bit","6","0","0","0xFF","0x03","0xE2","0xFF03","","0x18FF03E2","8",0x6D,0x02,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3531","1592375141.122922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3532","1592375141.144922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x85,0x00,0x00,0x00,0x00,0x00,0x00,0xFF
"3533","1592375141.144922","29-bit","6","0","0","0xFF","0x00","0xE2","0xFF00","","0x18FF00E2","8",0x7B,0x03,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3534","1592375141.144922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3535","1592375141.144922","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3536","1592375141.144922","29-bit","6","0","0","0xFF","0x01","0xE2","0xFF01","","0x18FF01E2","8",0xBD,0x01,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3537","1592375141.166922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3538","1592375141.166922","29-bit","6","0","0","0xFF","0x02","0xE2","0xFF02","","0x18FF02E2","8",0xB5,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3539","1592375141.166922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x1C,0x63,0x00,0x00,0x00,0x00
"3540","1592375141.166922","29-bit","6","0","0","0xFF","0x04","0xE2","0xFF04","","0x18FF04E2","8",0xB3,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3541","1592375141.188922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3542","1592375141.188922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x84,0x00,0x00,0x00,0x00,0x07,0x00,0xFF
"3543","1592375141.210922","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3544","1592375141.210922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3545","1592375141.210922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3546","1592375141.210922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x01,0x0D,0x01,0xFF,0xFF,0xFC,0xFF
"3547","1592375141.232922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x1A,0x63,0x00,0x00,0x00,0x00
"3548","1592375141.232922","29-bit","6","0","0","0xFF","0x03","0xE2","0xFF03","","0x18FF03E2","8",0x6D,0x02,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3549","1592375141.232922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3550","1592375141.254922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x85,0x00,0x00,0x00,0x00,0x00,0x00,0xFF
"3551","1592375141.254922","29-bit","6","0","0","0xFF","0x00","0xE2","0xFF00","","0x18FF00E2","8",0x7B,0x03,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3552","1592375141.254922","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3553","1592375141.254922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3554","1592375141.254922","29-bit","6","0","0","0xFF","0x01","0xE2","0xFF01","","0x18FF01E2","8",0xBD,0x01,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3555","1592375141.254922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3556","1592375141.254922","29-bit","6","0","0","0xFF","0x02","0xE2","0xFF02","","0x18FF02E2","8",0xB5,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3557","1592375141.276922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x02,0x0D,0x01,0xFF,0xFF,0xFC,0xFF
"3558","1592375141.276922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x13,0x63,0x00,0x00,0x00,0x00
"3559","1592375141.276922","29-bit","6","0","0","0xFF","0x04","0xE2","0xFF04","","0x18FF04E2","8",0xB3,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3560","1592375141.276922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3561","1592375141.298922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x84,0x00,0x00,0x00,0x00,0x07,0x00,0xFF
"3562","1592375141.298922","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3563","1592375141.298922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3564","1592375141.320922","29-bit","3","0","0","0xF0","0x29","0xC9","0xF029","","0x0CF029C9","8",0xCC,0x8C,0x7E,0xCC,0x4C,0x5F,0x00,0x00
"3565","1592375141.320922","29-bit","3","0","0","0xFF","0xC9","0xC9","0xFFC9","","0x0CFFC9C9","8",0x66,0x26,0x8C,0xFF,0xFF,0xFF,0x00,0x00
"3566","1592375141.320922","29-bit","3","0","0","0xFF","0x0F","0xC9","0xFF0F","","0x0CFF0FC9","8",0xB1,0xD6,0x41,0x01,0xFF,0xFF,0xFF,0xFF
"3567","1592375141.320922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3568","1592375141.320922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x03,0x0D,0x01,0xFF,0xFF,0xFC,0xFF
"3569","1592375141.320922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x10,0x63,0x00,0x00,0x00,0x00
"3570","1592375141.320922","29-bit","6","0","0","0xFF","0x03","0xE2","0xFF03","","0x18FF03E2","8",0x6C,0x02,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3571","1592375141.342922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3572","1592375141.342922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x85,0x00,0x00,0x00,0x00,0x00,0x00,0xFF
"3573","1592375141.342922","29-bit","6","0","0","0xFF","0x00","0xE2","0xFF00","","0x18FF00E2","8",0x7B,0x03,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3574","1592375141.342922","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3575","1592375141.364922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3576","1592375141.364922","29-bit","6","0","0","0xFF","0x01","0xE2","0xFF01","","0x18FF01E2","8",0xBD,0x01,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3577","1592375141.364922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3578","1592375141.364922","29-bit","6","0","0","0xFF","0x02","0xE2","0xFF02","","0x18FF02E2","8",0xB5,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3579","1592375141.364922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x04,0x1A,0x00,0xFF,0xFF,0xFC,0xFF
"3580","1592375141.364922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x19,0x63,0x00,0x00,0x00,0x00
"3581","1592375141.386922","29-bit","6","0","0","0xFF","0x04","0xE2","0xFF04","","0x18FF04E2","8",0xB3,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3582","1592375141.386922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3583","1592375141.386922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x84,0x00,0x00,0x00,0x00,0x06,0x00,0xFF
"3584","1592375141.408922","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3585","1592375141.408922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3586","1592375141.408922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3587","1592375141.408922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x05,0x7F,0x01,0xFF,0xFF,0xFC,0xFF
"3588","1592375141.430922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x18,0x63,0x00,0x00,0x00,0x00
"3589","1592375141.430922","29-bit","6","0","0","0xFF","0x03","0xE2","0xFF03","","0x18FF03E2","8",0x6C,0x02,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3590","1592375141.430922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3591","1592375141.452922","29-bit","6","0","0","0xFF","0x00","0xE2","0xFF00","","0x18FF00E2","8",0x7B,0x03,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3592","1592375141.452922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x85,0x00,0x00,0x00,0x00,0x00,0x00,0xFF
"3593","1592375141.452922","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3594","1592375141.452922","29-bit","6","0","0","0xFF","0x01","0xE2","0xFF01","","0x18FF01E2","8",0xBD,0x01,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3595","1592375141.452922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3596","1592375141.474922","29-bit","6","0","0","0xFF","0x02","0xE2","0xFF02","","0x18FF02E2","8",0xB5,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3597","1592375141.474922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3598","1592375141.474922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x06,0x0D,0x01,0xFF,0xFF,0xFC,0xFF
"3599","1592375141.474922","29-bit","6","0","0","0xFF","0x04","0xE2","0xFF04","","0x18FF04E2","8",0xB3,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3600","1592375141.474922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x0E,0x63,0x00,0x00,0x00,0x00
"3601","1592375141.496922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3602","1592375141.496922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x84,0x00,0x00,0x00,0x00,0x06,0x00,0xFF
"3603","1592375141.496922","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3604","1592375141.496922","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3605","1592375141.518921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3606","1592375141.518921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x07,0x0D,0x01,0xFF,0xFF,0xFC,0xFF
"3607","1592375141.518921","29-bit","6","0","0","0xFF","0x03","0xE2","0xFF03","","0x18FF03E2","8",0x6C,0x02,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3608","1592375141.518921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x14,0x63,0x00,0x00,0x00,0x00
"3609","1592375141.540921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3610","1592375141.540921","29-bit","6","0","0","0xFF","0x00","0xE2","0xFF00","","0x18FF00E2","8",0x7B,0x03,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3611","1592375141.540921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x85,0x00,0x00,0x00,0x00,0x00,0x00,0xFF
"3612","1592375141.562921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3613","1592375141.562921","29-bit","6","0","0","0xFF","0x01","0xE2","0xFF01","","0x18FF01E2","8",0xBD,0x01,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3614","1592375141.562921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3615","1592375141.562921","29-bit","6","0","0","0xFF","0x02","0xE2","0xFF02","","0x18FF02E2","8",0xB5,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3616","1592375141.562921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3617","1592375141.562921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x08,0x0D,0x01,0xFF,0xFF,0xFC,0xFF
"3618","1592375141.584921","29-bit","6","0","0","0xFF","0x04","0xE2","0xFF04","","0x18FF04E2","8",0xB2,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3619","1592375141.584921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x1E,0x63,0x00,0x00,0x00,0x00
"3620","1592375141.584921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3621","1592375141.606921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x84,0x00,0x00,0x00,0x00,0x06,0x00,0xFF
"3622","1592375141.606921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3623","1592375141.606921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3624","1592375141.606921","29-bit","3","0","0","0xF0","0x29","0xC9","0xF029","","0x0CF029C9","8",0xCC,0x8C,0x7E,0xCC,0x4C,0x5F,0xFF,0xFF
"3625","1592375141.606921","29-bit","3","0","0","0xFF","0xC9","0xC9","0xFFC9","","0x0CFFC9C9","8",0x66,0x26,0x8C,0xFF,0xFF,0xFF,0xFF,0xFF
"3626","1592375141.606921","29-bit","3","0","0","0xFF","0x0F","0xC9","0xFF0F","","0x0CFF0FC9","8",0xB1,0xD6,0x41,0x01,0xFF,0xFF,0xFF,0xFF
"3627","1592375141.606921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3628","1592375141.628921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x09,0x7F,0x01,0xFF,0xFF,0xFC,0xFF
"3629","1592375141.628921","29-bit","6","0","0","0xFF","0x03","0xE2","0xFF03","","0x18FF03E2","8",0x6C,0x02,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3630","1592375141.628921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x1C,0x63,0x00,0x00,0x00,0x00
"3631","1592375141.628921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3632","1592375141.650921","29-bit","6","0","0","0xFF","0x00","0xE2","0xFF00","","0x18FF00E2","8",0x7B,0x03,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3633","1592375141.650921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x85,0x00,0x00,0x00,0x00,0x00,0x00,0xFF
"3634","1592375141.650921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3635","1592375141.650921","29-bit","6","0","0","0xFF","0x01","0xE2","0xFF01","","0x18FF01E2","8",0xBD,0x01,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3636","1592375141.650921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3637","1592375141.672921","29-bit","6","0","0","0xFF","0x02","0xE2","0xFF02","","0x18FF02E2","8",0xB5,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3638","1592375141.672921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3639","1592375141.672921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x0A,0x7F,0x01,0xFF,0xFF,0xFC,0xFF
"3640","1592375141.672921","29-bit","6","0","0","0xFF","0x04","0xE2","0xFF04","","0x18FF04E2","8",0xB2,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3641","1592375141.672921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x14,0x63,0x00,0x00,0x00,0x00
"3642","1592375141.694921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3643","1592375141.694921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x84,0x00,0x00,0x00,0x00,0x06,0x00,0xFF
"3644","1592375141.694921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3645","1592375141.716921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3646","1592375141.716921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
